compiler,#e,M,#gates,gate_spec,coupling
sabre_lookahead,3,10,"[[(8, 9)], [(5, 9)], [(4, 5)], [(4, 8), (5, 6)], [(4, 5), (2, 6)], [(4, 8), (6, 7)], [(5, 6), (0, 4)], [(2, 6), (5, 9)], [(2, 3), (4, 5)], [(1, 2), (5, 6)], [(0, 1), (5, 9)], [(1, 2), (0, 4)], [(2, 3), (4, 5)], [(1, 2)], [(2, 3)], [(2, 6)]]","[[' swap'], [' ZZ'], [' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' swap', ' swap'], [' swap', ' ZZ'], [' swap', ' ZZ'], [' swap', ' ZZ'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ swap'], [' ZZ'], [' ZZ']]","[[8, 13], [1, 6], [10, 13]]"
sabre_decay,3,10,"[[(8, 9)], [(5, 9)], [(4, 5)], [(4, 8), (5, 6)], [(4, 5), (2, 6)], [(4, 8), (6, 7)], [(5, 6), (0, 4)], [(2, 6), (5, 9)], [(2, 3), (4, 5)], [(1, 2), (5, 6)], [(0, 1), (5, 9)], [(1, 2), (0, 4)], [(2, 3), (4, 5)], [(1, 2)], [(2, 3)], [(2, 6)]]","[[' swap'], [' ZZ'], [' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' swap', ' swap'], [' swap', ' ZZ'], [' swap', ' ZZ'], [' swap', ' ZZ'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ swap'], [' ZZ'], [' ZZ']]","[[8, 13], [1, 6], [10, 13]]"
sabre_basic,2,10,"[[(5, 8), (6, 7)], [(4, 5)], [(5, 6)], [(2, 6), (5, 8)], [(1, 2), (4, 8), (6, 7)], [(0, 4), (8, 9), (1, 5), (2, 3)], [(4, 8)], [(8, 9)], [(5, 8)], [(1, 5), (8, 9)], [(1, 2), (4, 8)], [(1, 5), (0, 4)], [(5, 6)], [(5, 8), (2, 6)], [(5, 6)], [(6, 7)], [(5, 6), (3, 7)], [(6, 7)], [(5, 6)], [(4, 5)]]","[[' ZZ', ' swap'], [' ZZ'], [' swap'], [' ZZ', ' ZZ swap'], [' swap', ' swap', ' swap'], [' swap', ' ZZ', ' ZZ', ' swap'], [' swap'], [' ZZ'], [' swap'], [' swap', ' swap'], [' ZZ', ' swap'], [' ZZ', ' ZZ swap'], [' swap'], [' ZZ', ' swap'], [' ZZ'], [' swap'], [' swap', ' ZZ swap'], [' ZZ swap'], [' swap'], [' ZZ']]","[[8, 13], [5, 8]]"
sabre_lookahead,2,10,"[[(1, 2), (5, 8)], [(4, 5), (2, 3)], [(1, 5)], [(5, 9)], [(4, 5)], [(5, 6), (0, 4)], [(5, 8), (6, 7)], [(5, 6)], [(1, 5)], [(0, 1), (4, 5)], [(1, 2), (5, 6)], [(2, 6), (0, 1)], [(6, 7)], [(3, 7)], [(2, 3)], [(2, 6)], [(2, 3)]]","[[' swap', ' ZZ'], [' ZZ', ' swap'], [' ZZ'], [' swap'], [' ZZ swap'], [' ZZ', ' ZZ'], [' swap', ' swap'], [' ZZ'], [' ZZ'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' swap', ' ZZ'], [' ZZ swap'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ']]","[[8, 13], [5, 8]]"
sabre_decay,2,10,"[[(1, 2), (5, 8)], [(4, 5), (2, 3)], [(1, 5)], [(5, 9)], [(4, 5)], [(5, 6), (0, 4)], [(5, 8), (6, 7)], [(5, 6)], [(1, 5)], [(0, 1), (4, 5)], [(1, 2), (5, 6)], [(2, 6), (0, 1)], [(6, 7)], [(3, 7)], [(2, 3)], [(2, 6)], [(2, 3)]]","[[' swap', ' ZZ'], [' ZZ', ' swap'], [' ZZ'], [' swap'], [' ZZ swap'], [' ZZ', ' ZZ'], [' swap', ' swap'], [' ZZ'], [' ZZ'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' swap', ' ZZ'], [' ZZ swap'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ']]","[[8, 13], [5, 8]]"
sabre_basic,1,10,"[[(8, 9)], [(5, 9)], [(4, 5)], [(4, 8), (5, 6)], [(4, 5), (2, 6)], [(5, 9), (6, 7), (1, 2), (0, 4)], [(5, 6), (4, 8)], [(1, 5)], [(1, 4), (5, 6)], [(1, 2)], [(2, 3)], [(1, 2), (3, 7)], [(1, 4)], [(4, 8)], [(4, 5)], [(5, 9)], [(5, 6), (9, 10)], [(6, 7)], [(3, 7)], [(2, 3)], [(2, 6)], [(6, 10)], [(2, 6)]]","[[' swap'], [' ZZ'], [' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' swap', ' swap', ' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ'], [' swap', ' swap'], [' swap'], [' ZZ'], [' swap', ' swap'], [' ZZ'], [' swap'], [' ZZ'], [' swap'], [' swap', ' swap'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ'], [' swap'], [' ZZ']]","[[1, 4]]"
sabre_lookahead,1,10,"[[(1, 2), (8, 9)], [(5, 9), (2, 3)], [(4, 5)], [(1, 5), (4, 8)], [(5, 9)], [(5, 6)], [(4, 5), (6, 7)], [(4, 8), (5, 6)], [(0, 4), (1, 5), (6, 7)], [(0, 1), (3, 7), (4, 5)], [(1, 2), (5, 6)], [(2, 3), (6, 7), (0, 1)], [(2, 6)], [(6, 7)], [(3, 7)], [(6, 7)]]","[[' swap', ' swap'], [' ZZ', ' swap'], [' ZZ'], [' ZZ', ' ZZ'], [' swap'], [' swap'], [' ZZ', ' ZZ'], [' swap', ' swap'], [' ZZ', ' ZZ', ' swap'], [' swap', ' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' swap', ' ZZ'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ']]","[[1, 4]]"
sabre_decay,1,10,"[[(1, 2), (8, 9)], [(5, 9), (2, 3)], [(4, 5)], [(1, 5), (4, 8)], [(5, 9)], [(5, 6)], [(4, 5), (6, 7)], [(4, 8), (5, 6)], [(0, 4), (1, 5), (6, 7)], [(0, 1), (3, 7), (4, 5)], [(1, 2), (5, 6)], [(2, 3), (6, 7), (0, 1)], [(2, 6)], [(6, 7)], [(3, 7)], [(6, 7)]]","[[' swap', ' swap'], [' ZZ', ' swap'], [' ZZ'], [' ZZ', ' ZZ'], [' swap'], [' swap'], [' ZZ', ' ZZ'], [' swap', ' swap'], [' ZZ', ' ZZ', ' swap'], [' swap', ' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' swap', ' ZZ'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ']]","[[1, 4]]"
sabre_basic,0,10,"[[(8, 9)], [(5, 9)], [(4, 5)], [(4, 8), (5, 6)], [(4, 5), (2, 6)], [(5, 9), (6, 7), (1, 2), (0, 4)], [(5, 6), (4, 8)], [(1, 5), (0, 4)], [(0, 1), (5, 6)], [(1, 2), (5, 9)], [(0, 1), (2, 3), (5, 6), (8, 9)], [(1, 2), (3, 7), (5, 9)], [(6, 7), (0, 1)], [(3, 7)], [(2, 3)], [(1, 2)], [(2, 6)], [(1, 2)], [(1, 5)]]","[[' swap'], [' ZZ'], [' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' swap', ' swap', ' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' swap'], [' swap', ' swap'], [' swap', ' swap'], [' swap', ' ZZ', ' swap', ' ZZ'], [' ZZ', ' swap', ' swap'], [' ZZ', ' swap'], [' swap'], [' swap'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ']]",[]
sabre_lookahead,0,10,"[[(1, 2), (8, 9)], [(5, 9), (2, 3)], [(4, 5)], [(1, 5), (4, 8)], [(5, 9)], [(5, 6)], [(4, 5), (6, 7)], [(4, 8), (5, 6)], [(0, 4), (1, 5), (6, 7)], [(0, 1), (4, 5)], [(1, 2), (5, 6)], [(2, 6), (0, 1)], [(2, 3), (6, 7)], [(2, 6)], [(2, 3)], [(3, 7)], [(2, 3)]]","[[' swap', ' swap'], [' ZZ', ' swap'], [' ZZ'], [' ZZ', ' ZZ'], [' swap'], [' swap'], [' ZZ', ' ZZ'], [' swap', ' swap'], [' ZZ', ' ZZ', ' swap'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' swap', ' ZZ'], [' swap', ' ZZ'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ']]",[]
sabre_decay,0,10,"[[(1, 2), (8, 9)], [(5, 9), (2, 3)], [(4, 5)], [(1, 5), (4, 8)], [(5, 9)], [(5, 6)], [(4, 5), (6, 7)], [(4, 8), (5, 6)], [(0, 4), (1, 5), (6, 7)], [(0, 1), (4, 5)], [(1, 2), (5, 6)], [(2, 6), (0, 1)], [(2, 3), (6, 7)], [(2, 6)], [(2, 3)], [(3, 7)], [(2, 3)]]","[[' swap', ' swap'], [' ZZ', ' swap'], [' ZZ'], [' ZZ', ' ZZ'], [' swap'], [' swap'], [' ZZ', ' ZZ'], [' swap', ' swap'], [' ZZ', ' ZZ', ' swap'], [' swap', ' swap'], [' ZZ', ' ZZ'], [' swap', ' ZZ'], [' swap', ' ZZ'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ']]",[]
sabre_basic,7,10,"[[(5, 8), (6, 7)], [(4, 5)], [(2, 5)], [(5, 8)], [(5, 6), (8, 9)], [(2, 5), (4, 8)], [(4, 5), (2, 7)], [(0, 4), (2, 5)], [(4, 8)], [(4, 5)], [(2, 5)], [(2, 3)], [(2, 7)], [(2, 3)], [(2, 5)], [(1, 2)], [(1, 5)], [(5, 8)], [(5, 6)], [(2, 6)], [(1, 2)]]","[[' ZZ', ' swap'], [' ZZ'], [' ZZ'], [' swap'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' swap', ' swap'], [' swap', ' ZZ'], [' ZZ'], [' swap'], [' swap'], [' ZZ'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ'], [' ZZ'], [' swap'], [' ZZ'], [' swap'], [' ZZ']]","[[2, 7], [8, 13], [11, 14], [2, 5], [5, 8], [6, 11], [5, 10]]"
sabre_lookahead,7,10,"[[(5, 8)], [(4, 5)], [(2, 5)], [(5, 9)], [(4, 5)], [(5, 6), (0, 4)], [(6, 7)], [(5, 6)], [(5, 8)], [(4, 5)], [(2, 5)], [(2, 3), (5, 8)], [(1, 2), (4, 5)], [(0, 1), (2, 7)], [(1, 2), (0, 4)], [(2, 7)], [(1, 2)], [(2, 7)], [(2, 3)]]","[[' ZZ'], [' ZZ'], [' ZZ'], [' swap'], [' ZZ swap'], [' ZZ', ' ZZ'], [' swap'], [' swap'], [' ZZ'], [' ZZ'], [' swap'], [' swap', ' ZZ'], [' swap', ' swap'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' swap'], [' ZZ'], [' ZZ'], [' ZZ']]","[[2, 7], [8, 13], [11, 14], [2, 5], [5, 8], [6, 11], [5, 10]]"
sabre_decay,7,10,"[[(5, 8)], [(4, 5)], [(2, 5)], [(5, 9)], [(4, 5)], [(5, 6), (0, 4)], [(6, 7)], [(5, 6)], [(5, 8)], [(4, 5)], [(2, 5)], [(2, 3), (5, 8)], [(1, 2), (4, 5)], [(0, 1), (2, 7)], [(1, 2), (0, 4)], [(2, 7)], [(1, 2)], [(2, 7)], [(2, 3)]]","[[' ZZ'], [' ZZ'], [' ZZ'], [' swap'], [' ZZ swap'], [' ZZ', ' ZZ'], [' swap'], [' swap'], [' ZZ'], [' ZZ'], [' swap'], [' swap', ' ZZ'], [' swap', ' swap'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' swap'], [' ZZ'], [' ZZ'], [' ZZ']]","[[2, 7], [8, 13], [11, 14], [2, 5], [5, 8], [6, 11], [5, 10]]"
sabre_basic,6,10,"[[(5, 8)], [(4, 5), (8, 9)], [(2, 5), (4, 8), (9, 10)], [(0, 4), (5, 6), (7, 10)], [(0, 1), (2, 7), (5, 8)], [(1, 2), (7, 10)], [(2, 3), (0, 1)], [(2, 7), (0, 4)], [(2, 3)], [(2, 5)], [(1, 2)], [(1, 5)], [(0, 1)]]","[[' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ swap', ' swap'], [' ZZ', ' swap', ' ZZ'], [' swap', ' swap', ' ZZ'], [' swap', ' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' swap'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ']]","[[9, 12], [2, 7], [10, 13], [2, 5], [7, 10], [5, 8]]"
sabre_lookahead,6,10,"[[(5, 8)], [(4, 5), (8, 9)], [(2, 5), (4, 8), (9, 10)], [(5, 6), (7, 10)], [(4, 5), (2, 7)], [(4, 8), (2, 5), (7, 10)], [(2, 3), (0, 4)], [(1, 2), (4, 5)], [(0, 1)], [(1, 2)], [(2, 3)], [(1, 2)], [(2, 7)], [(1, 2)], [(2, 3), (0, 1)], [(2, 5)]]","[[' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ', ' swap'], [' swap', ' ZZ'], [' ZZ', ' swap'], [' swap', ' swap', ' ZZ'], [' swap', ' ZZ'], [' swap', ' ZZ'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ'], [' swap'], [' swap'], [' ZZ', ' ZZ'], [' ZZ']]","[[9, 12], [2, 7], [10, 13], [2, 5], [7, 10], [5, 8]]"
sabre_decay,6,10,"[[(5, 8)], [(4, 5), (8, 9)], [(2, 5), (4, 8), (9, 10)], [(5, 6), (7, 10)], [(4, 5), (2, 7)], [(4, 8), (2, 5), (7, 10)], [(2, 3), (0, 4)], [(1, 2), (4, 5)], [(0, 1)], [(1, 2)], [(2, 3)], [(1, 2)], [(2, 7)], [(1, 2)], [(2, 3), (0, 1)], [(2, 5)]]","[[' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ', ' swap'], [' swap', ' ZZ'], [' ZZ', ' swap'], [' swap', ' swap', ' ZZ'], [' swap', ' ZZ'], [' swap', ' ZZ'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ'], [' swap'], [' swap'], [' ZZ', ' ZZ'], [' ZZ']]","[[9, 12], [2, 7], [10, 13], [2, 5], [7, 10], [5, 8]]"
